#Track Count = 1668
#Track Length = 5784.1
#LapTime = 84.6086
#I,P.Point.x, P.Point.y,t1.x,t1.y,t2.x,t2.y,P.speed,P.AccSpd
108	1050.37	1169.54	1050.51	1173.9	1050.15	1162.91	150	84.3748
109	1054.29	1169.49	1054.44	1173.77	1054.05	1162.78	150	84.4376
110	1058.21	1169.44	1058.37	1173.63	1057.96	1162.64	150	84.5003
111	1062.13	1169.4	1062.29	1173.48	1061.86	1162.49	150	84.5629
112	1066.06	1169.35	1066.22	1173.32	1065.77	1162.33	150	84.6252
113	1069.98	1169.31	1070.15	1173.16	1069.67	1162.17	150	84.6875
114	1073.9	1169.26	1074.07	1172.98	1073.58	1162	150	84.7496
115	1077.83	1169.22	1078	1172.8	1077.48	1161.82	150	84.8115
116	1081.75	1169.18	1081.92	1172.62	1081.39	1161.63	150	84.8734
117	1085.68	1169.13	1085.84	1172.42	1085.29	1161.44	150	84.935
118	1089.6	1169.09	1089.77	1172.22	1089.19	1161.24	150	84.9966
119	1093.53	1169.04	1093.68	1172.02	1093.12	1161.03	150	85.058
120	1097.46	1169	1097.6	1171.82	1097.05	1160.84	150	85.1193
121	1101.38	1168.96	1101.51	1171.63	1100.98	1160.64	150	85.1804
122	1105.31	1168.92	1105.43	1171.45	1104.91	1160.46	150	85.2413
123	1109.23	1168.87	1109.34	1171.27	1108.84	1160.28	150	85.3021
124	1113.16	1168.83	1113.26	1171.09	1112.78	1160.1	150	85.3628
125	1117.08	1168.79	1117.17	1170.92	1116.71	1159.93	150	85.4233
126	1121	1168.75	1121.09	1170.76	1120.64	1159.77	150	85.4837
127	1124.93	1168.71	1125	1170.61	1124.57	1159.61	150	85.544
128	1128.85	1168.67	1128.92	1170.45	1128.5	1159.46	150	85.6041
129	1132.77	1168.63	1132.83	1170.31	1132.43	1159.32	150	85.6641
130	1136.7	1168.59	1136.75	1170.17	1136.37	1159.18	150	85.7239
131	1140.62	1168.55	1140.67	1170.04	1140.3	1159.04	150	85.7836
132	1144.54	1168.51	1144.58	1169.91	1144.23	1158.91	150	85.8432
133	1148.46	1168.47	1148.5	1169.78	1148.17	1158.79	150	85.9026
134	1152.38	1168.44	1152.42	1169.67	1152.1	1158.67	150	85.9619
135	1156.3	1168.4	1156.34	1169.56	1156.03	1158.56	150	86.0211
136	1160.23	1168.37	1160.25	1169.45	1159.97	1158.45	150	86.0801
137	1164.15	1168.33	1164.17	1169.35	1163.9	1158.35	150	86.1391
138	1168.07	1168.3	1168.09	1169.26	1167.83	1158.26	150	86.1979
139	1171.99	1168.27	1172.01	1169.17	1171.77	1158.17	150	86.2565
140	1175.91	1168.23	1175.93	1169.09	1175.7	1158.09	150	86.3151
141	1179.83	1168.2	1179.84	1169.01	1179.64	1158.01	150	86.3735
142	1183.75	1168.17	1183.76	1168.94	1183.57	1157.94	150	86.4318
143	1187.39	1168.15	1187.4	1168.87	1187.21	1157.88	150	86.4859
144	1191.03	1168.12	1191.05	1168.81	1190.85	1157.81	150	86.5399
145	1194.68	1168.09	1194.69	1168.75	1194.5	1157.75	150	86.5937
146	1198.32	1168.07	1198.33	1168.68	1198.14	1157.69	150	86.6475
147	1201.96	1168.05	1201.97	1168.62	1201.78	1157.62	150	86.7012
148	1205.61	1168.03	1205.62	1168.56	1205.42	1157.56	150	86.7548
149	1209.25	1168.01	1209.26	1168.49	1209.07	1157.49	150	86.8082
150	1212.78	1168	1212.78	1168.44	1212.67	1157.44	150	86.86
151	1216.31	1167.99	1216.31	1168.42	1216.27	1157.42	150	86.9116
152	1219.84	1168	1219.84	1168.42	1219.87	1157.42	150	86.9631
153	1223.37	1168.02	1223.36	1168.44	1223.47	1157.44	150	87.0146
154	1226.89	1168.06	1226.89	1168.48	1227.07	1157.49	150	87.0659
155	1230.42	1168.1	1230.41	1168.55	1230.67	1157.56	150	87.1172
156	1233.95	1168.16	1233.94	1168.65	1234.27	1157.65	150	87.1684
157	1237.48	1168.22	1237.46	1168.77	1237.87	1157.77	150	87.2195
158	1241.01	1168.28	1240.99	1168.91	1241.46	1157.92	150	87.2705
159	1244.96	1168.35	1244.93	1169.08	1245.41	1158.09	150	87.3275
160	1248.91	1168.42	1248.87	1169.25	1249.35	1158.26	150	87.3844
161	1252.86	1168.49	1252.82	1169.43	1253.3	1158.44	150	87.4411
162	1256.8	1168.57	1256.76	1169.6	1257.24	1158.61	150	87.4978
163	1260.75	1168.64	1260.7	1169.77	1261.18	1158.78	150	87.5544
164	1264.7	1168.72	1264.65	1169.94	1265.13	1158.95	150	87.6108
165	1268.65	1168.8	1268.59	1170.11	1269.07	1159.12	150	87.6672
166	1272.6	1168.87	1272.53	1170.29	1273.01	1159.3	150	87.7234
167	1276.54	1168.95	1276.48	1170.46	1276.96	1159.47	150	87.7796
168	1280.49	1169.03	1280.42	1170.63	1280.9	1159.64	150	87.8356
169	1284.44	1169.11	1284.36	1170.8	1284.84	1159.81	150	87.8916
170	1288.39	1169.19	1288.31	1170.97	1288.79	1159.99	150	87.9475
171	1292.33	1169.27	1292.25	1171.15	1292.73	1160.16	150	88.0032
172	1296.28	1169.35	1296.2	1171.32	1296.68	1160.33	150	88.0589
173	1300.23	1169.43	1300.14	1171.49	1300.62	1160.5	150	88.1145
174	1304.18	1169.51	1304.08	1171.66	1304.56	1160.67	150	88.1699
175	1308.12	1169.59	1308.03	1171.84	1308.51	1160.85	150	88.2253
176	1312.07	1169.67	1311.97	1172.01	1312.45	1161.02	150	88.2806
177	1316.02	1169.75	1315.91	1172.18	1316.39	1161.19	150	88.3358
178	1319.97	1169.83	1319.86	1172.35	1320.34	1161.36	150	88.3909
179	1323.92	1169.91	1323.8	1172.52	1324.28	1161.53	150	88.446
180	1327.86	1169.98	1327.74	1172.7	1328.22	1161.71	150	88.5009
181	1331.81	1170.06	1331.69	1172.87	1332.17	1161.88	150	88.5557
182	1335.76	1170.14	1335.63	1173.04	1336.11	1162.05	150	88.6105
183	1339.71	1170.22	1339.58	1173.21	1340.05	1162.22	150	88.6652
184	1343.65	1170.3	1343.52	1173.39	1344	1162.4	150	88.7198
185	1347.6	1170.38	1347.46	1173.56	1347.94	1162.57	150	88.7743
186	1351.55	1170.45	1351.41	1173.73	1351.89	1162.74	150	88.8287
187	1355.5	1170.53	1355.35	1173.9	1355.83	1162.91	150	88.883
188	1359.44	1170.61	1359.29	1174.07	1359.77	1163.08	150	88.9373
189	1363.39	1170.68	1363.24	1174.25	1363.72	1163.26	150	88.9914
190	1367.34	1170.76	1367.18	1174.42	1367.66	1163.43	150	89.0455
191	1371.29	1170.83	1371.12	1174.59	1371.6	1163.6	150	89.0995
192	1375.24	1170.91	1375.07	1174.76	1375.55	1163.77	150	89.1534
193	1379.18	1170.98	1379.01	1174.93	1379.49	1163.95	150	89.2073
194	1383.13	1171.05	1382.95	1175.11	1383.43	1164.12	150	89.261
195	1387.08	1171.12	1386.9	1175.28	1387.38	1164.29	150	89.3147
196	1391.03	1171.19	1390.84	1175.45	1391.32	1164.46	150	89.3683
197	1394.77	1171.26	1394.59	1175.61	1395.05	1164.62	150	89.4191
198	1398.51	1171.33	1398.33	1175.77	1398.78	1164.78	150	89.4698
