5.2,tita 3,car1-trb1,2,2,43.7261,-0.61792,0,81.2771,1,3,0,5.2,0,0,0,50.6882
5.2,Olethros 3,car1-trb1,2,2,43.44,0.0847168,0,69.766,1,4,0,5.2,0,0,0,50.6998
5.2,damned 4,pw-evoviwrc,2,2,36.3959,-0.079834,0,48.9838,1,5,0,5.2,0,0,0,57.8244
5.2,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,5.2,0,0,0,0
5.4,Jan M.,car1-trb1,2,2,45.744,3.16064,0,115.192,1,1,0,5.4,0,0,0,41.6618
5.4,bt 2,car1-stock1,2,2,43.9381,0.0123291,0,103.901,1,2,0,5.4,0,0,0,55.226
5.4,tita 3,car1-trb1,2,2,44.9799,-0.569092,0,90.15,1,3,0,5.4,0,0,0,50.6788
5.4,Olethros 3,car1-trb1,2,2,44.7185,0.0836182,0,78.5842,1,4,0,5.4,0,0,0,50.6903
5.4,damned 4,pw-evoviwrc,2,2,37.3008,-0.0554199,0,56.3545,1,5,0,5.4,0,0,0,57.8172
5.4,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,5.4,0,0,0,0
5.6,Jan M.,car1-trb1,2,2,46.8418,3.09961,0,124.452,1,1,0,5.6,0,0,0,41.6523
5.6,bt 2,car1-stock1,2,2,45.035,0.0123291,0,112.799,1,2,0,5.6,0,0,0,55.2143
5.6,tita 3,car1-trb1,2,2,45.1113,-0.525513,0,99.1404,1,3,0,5.6,0,0,0,50.6763
5.6,Olethros 3,car1-trb1,2,2,45.9449,0.0714111,0,87.6526,1,4,0,5.6,0,0,0,50.6807
5.6,damned 4,pw-evoviwrc,2,2,38.1935,-0.0419922,0,63.905,1,5,0,5.6,0,0,0,57.8099
5.6,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,5.6,0,0,0,0
5.8,Jan M.,car1-trb1,2,2,47.9139,3.03857,0,133.929,1,1,0,5.8,0,0,0,41.6428
5.8,bt 2,car1-stock1,2,2,46.1349,0.0123291,0,121.917,1,2,0,5.8,0,0,0,55.2021
5.8,tita 3,car1-trb1,2,2,46.0687,-0.488892,0,108.259,1,3,0,5.8,0,0,0,50.6687
5.8,Olethros 3,car1-trb1,2,2,47.1212,0.0592041,0,96.9612,1,4,0,5.8,0,0,0,50.6712
